Recipe:
Pierre's Special Surprise
5.18,ounce,verjus
14.65,ounce,wheat berry

Recipe:
Pierre's Special Surprise
0.04,ounce,crenshaw melon
0.82,ounce,asiago crostini
5.27,ounce,white bean
4.18,ounce,matzo meal
12.85,ounce,venison
10.28,ounce,red bell pepper
45.64,ounce,turkey
0.54,ounce,annatto seed
5.73,ounce,lemon grass
7.86,ounce,red onion
6.78,ounce,taro

Recipe:
Pierre's Special Surprise
94.88,ounce,asiago
5.12,ounce,red leaf lettuce

Recipe:
Pierre's Special Surprise
0.2,ounce,salt and pepper
0.8,ounce,herbs de provence
18.44,ounce,pepper
10.4,ounce,white sugar
6.3,ounce,nori
11.52,ounce,foie gras
6.89,ounce,vegetable protein
0.13,ounce,meat tenderizer
0.49,ounce,lard
5.26,ounce,gin
6.85,ounce,taro
7.88,ounce,scotch
6.8,ounce,tangerine
18.03,ounce,alligator meat

Recipe:
Pierre's Special Surprise
11.65,ounce,chipotle chili pepper
3.66,ounce,garlic
62.28,ounce,striped bass
7.72,ounce,ciabatta
14.68,ounce,sloppy joe sauce

Recipe:
Pierre's Special Surprise
21.65,ounce,puttanesca sauce
11.15,ounce,konbu
2.03,ounce,grappa
65.17,ounce,mixed vegetables

Recipe:
Pierre's Special Surprise
11.37,ounce,asparagus
8.85,ounce,sweet pea
6.41,ounce,ackee
18.4,ounce,garlic
4.16,ounce,coffee
8.28,ounce,clove
14.49,ounce,corn kernel
12.18,ounce,vegetarian burger
1.46,ounce,refried bean
8.56,ounce,black bean
4.22,ounce,prosciutto
1.63,ounce,cashew

Recipe:
Pierre's Special Surprise
5.52,ounce,porcini mushroom
3.94,ounce,negro mordelo
0.55,ounce,tahini
8.14,ounce,ketchup
0.49,ounce,gazpacho
27.26,ounce,black-eyed pea
0.59,ounce,vodka
3.94,ounce,cassava
9.4,ounce,red kidney bean
39.44,ounce,fish ball
0.04,ounce,red food coloring
0.68,ounce,tarragon

Recipe:
Pierre's Special Surprise
22.84,ounce,mozzarella
2.06,ounce,pie crust
5.52,ounce,cockle
1.78,ounce,basil
2.31,ounce,lima bean
0.01,ounce,mace
4.63,ounce,sauerkraut
34.54,ounce,fregola
1.38,ounce,burger roll
0.14,ounce,maple syrup
1.32,ounce,pickle
0.44,ounce,mint
0.67,ounce,chili
2.35,ounce,minestrone
20.02,ounce,tortilla

Recipe:
Pierre's Special Surprise
1.38,ounce,galangal
0.31,ounce,pickle
32.0,ounce,chicken broth
0.91,ounce,spaghetti
12.14,ounce,leek
1.09,ounce,pecorino
2.26,ounce,honey
35.39,ounce,green chile
0.7,ounce,chili paste
0.03,ounce,red food coloring
4.16,ounce,conch
2.43,ounce,tomato paste
0.11,ounce,pumpkin pie spice
7.09,ounce,celery

Recipe:
Pierre's Special Surprise
20.73,ounce,bonito flake
14.87,ounce,striped bass
20.89,ounce,pinto bean
5.22,ounce,orange
0.16,ounce,blue food coloring
4.93,ounce,yellow wax peppers
7.87,ounce,parsnip
3.29,ounce,capsicum
3.29,ounce,romano
0.21,ounce,flax seed
13.72,ounce,striped bass
3.1,ounce,sauerkraut
1.73,ounce,gin

Recipe:
Pierre's Special Surprise
0.88,ounce,lime juice
0.11,ounce,marjoram
0.06,ounce,morel
28.39,ounce,raspberry
17.9,ounce,egg yolk
4.53,ounce,alder wood
0.13,ounce,red lump fish caviar
1.51,ounce,amaretti
1.78,ounce,allspice
8.35,ounce,squid
2.08,ounce,apricot
4.06,ounce,linguica
30.2,ounce,fish ball

Recipe:
Pierre's Special Surprise
0.74,ounce,tamarind
0.48,ounce,paprika
4.55,ounce,chayote
1.24,ounce,vermicelli
4.55,ounce,tatsoi leaves
0.15,ounce,masala
0.95,ounce,shortening
21.02,ounce,scallop
13.84,ounce,muscat
0.49,ounce,guacamole
14.02,ounce,seafood broth
1.52,ounce,fig
12.31,ounce,chile pepper
1.92,ounce,cod
22.22,ounce,scallop

Recipe:
Pierre's Special Surprise
3.76,ounce,garbanzo bean
5.36,ounce,red snapper
1.59,ounce,sour cream
0.06,ounce,duck fat
3.16,ounce,red bell pepper
0.06,ounce,curry leaves
2.53,ounce,garlic
0.48,ounce,yam noodles
47.81,ounce,turkey
31.04,ounce,chicken broth
0.48,ounce,pita chips
1.65,ounce,black bean
2.03,ounce,julienne

Recipe:
Pierre's Special Surprise
7.52,ounce,marjoram
41.16,ounce,red onion
51.32,ounce,vegetable juice

Recipe:
Pierre's Special Surprise
8.34,ounce,flour
0.61,ounce,tahini
8.62,ounce,taro
12.13,ounce,clove
2.18,ounce,capsicum
0.03,ounce,asafoetida powder
56.76,ounce,red kidney bean
8.61,ounce,baking cocoa
2.73,ounce,hazelnut

Recipe:
Pierre's Special Surprise
16.5,ounce,rum
14.44,ounce,cornbread
69.06,ounce,muscatel grape

Recipe:
Pierre's Special Surprise
1.07,ounce,sake
3.5,ounce,yellow wax peppers
0.78,ounce,sesame paste
3.06,ounce,konbu
65.26,ounce,tortilla
1.16,ounce,rice vinegar
7.62,ounce,acorn squash
0.36,ounce,melon liqueur
6.1,ounce,squid
4.89,ounce,egg noodles
5.92,ounce,monkfish
0.29,ounce,mixed spice

Recipe:
Pierre's Special Surprise
18.89,ounce,sweet pea
0.25,ounce,achiote
8.7,ounce,polenta
0.88,ounce,chili paste
26.63,ounce,cream-style corn
16.76,ounce,pineapple
19.11,ounce,bacon
3.32,ounce,quinoa
2.64,ounce,red rock fish
2.82,ounce,rutabaga

Recipe:
Pierre's Special Surprise
1.95,ounce,curry leaves
89.43,ounce,sorrel
5.73,ounce,fresh parsley
2.16,ounce,soy sauce
0.72,ounce,juniper berry

Recipe:
Pierre's Special Surprise
7.32,ounce,mascarpone
8.16,ounce,rascasse fish
29.79,ounce,lemon
5.76,ounce,bun
48.97,ounce,linguini

Recipe:
Pierre's Special Surprise
1.7,ounce,pinto bean
16.5,ounce,apricot
6.12,ounce,cajun seasoning
75.69,ounce,alligator meat

Recipe:
Pierre's Special Surprise
4.42,ounce,plantain
1.15,ounce,wasabe
6.41,ounce,roasted chicken
1.92,ounce,onion powder
5.31,ounce,vinaigrette
0.11,ounce,asafoetida powder
65.48,ounce,chili bean
10.61,ounce,star anise
4.59,ounce,chive baton

Recipe:
Pierre's Special Surprise
1.26,ounce,sole
0.04,ounce,romaine
5.09,ounce,escarole
10.9,ounce,saffron
2.18,ounce,polenta
0.78,ounce,quinoa
1.16,ounce,currant
68.89,ounce,fregola
3.61,ounce,anchovie
0.09,ounce,duck fat
0.05,ounce,savory
5.18,ounce,red kidney bean
0.77,ounce,quinoa

Recipe:
Pierre's Special Surprise
100.0,ounce,conch

Recipe:
Pierre's Special Surprise
26.36,ounce,chili paste
73.64,ounce,kataifi

Recipe:
Pierre's Special Surprise
0.07,ounce,whiskey
99.52,ounce,white wine
0.41,ounce,basil

Recipe:
Pierre's Special Surprise
1.36,ounce,ranch dressing
1.27,ounce,file powder
10.46,ounce,tortilla chip
42.47,ounce,egg
10.91,ounce,pig's ear
10.91,ounce,pig's ear
22.62,ounce,yucca

Recipe:
Pierre's Special Surprise
30.61,ounce,pigs feet
21.74,ounce,green onion
23.15,ounce,canteloupe
24.51,ounce,salad

Recipe:
Pierre's Special Surprise
14.63,ounce,ackee
19.48,ounce,coffee
52.88,ounce,artichoke
13.02,ounce,stuffing

Recipe:
Pierre's Special Surprise
13.14,ounce,egg yolk
51.59,ounce,wanton wrapper
5.85,ounce,linguini
8.69,ounce,white bean
0.79,ounce,shortening
5.15,ounce,spanish onion
2.13,ounce,allspice
5.22,ounce,frankfurters
2.1,ounce,cream of chicken
5.35,ounce,cream of chicken

Recipe:
Pierre's Special Surprise
10.25,ounce,potato
21.31,ounce,white kidney bean
5.46,ounce,swordfish
7.29,ounce,habanero pepper
4.06,ounce,apricot
0.82,ounce,dijon mustard
1.88,ounce,white bean
5.6,ounce,barbeque sauce
7.51,ounce,taro
5.84,ounce,parmesan cheese
1.51,ounce,eel
2.19,ounce,spaghetti
26.27,ounce,striped bass

Recipe:
Pierre's Special Surprise
20.96,ounce,parsnip
7.95,ounce,anchovie
6.38,ounce,apricot
13.19,ounce,green bean
1.89,ounce,sake
2.13,ounce,pecorino
0.28,ounce,cajun seasoning
1.12,ounce,brown sugar
5.25,ounce,porcini mushroom
5.26,ounce,filet mignon
3.51,ounce,kataifi
4.48,ounce,sherry
2.03,ounce,thyme
25.57,ounce,striped bass

Recipe:
Pierre's Special Surprise
3.62,ounce,guacamole
0.18,ounce,honey
1.4,ounce,roux
1.68,ounce,roux
21.64,ounce,bun
10.35,ounce,corn chip
5.6,ounce,gouda
0.43,ounce,pecorino
2.34,ounce,zatar
5.6,ounce,capsicum
12.95,ounce,monkfish
13.95,ounce,jasmine rice
2.8,ounce,rascasse fish
17.46,ounce,red wine

Recipe:
Pierre's Special Surprise
100.0,ounce,salmon

Recipe:
Pierre's Special Surprise
0.06,ounce,sherry
1.8,ounce,calamari
4.74,ounce,rum
8.47,ounce,crouton
13.84,ounce,muscat
5.98,ounce,rouget
10.28,ounce,cockle
28.29,ounce,mozzarella
7.91,ounce,celery
0.8,ounce,red pepper
17.85,ounce,stock

Recipe:
Pierre's Special Surprise
4.14,ounce,filet mignon
12.54,ounce,yogurt
22.15,ounce,milk
5.53,ounce,moose
1.34,ounce,sunflower seed
8.05,ounce,rum
0.5,ounce,vodka
4.27,ounce,roasted chicken
0.35,ounce,stir-fry sauce
3.58,ounce,linguica
0.03,ounce,yellow food coloring
37.52,ounce,pork tenderloin

Recipe:
Pierre's Special Surprise
0.38,ounce,dijon mustard
5.19,ounce,halloumi
0.03,ounce,beef bouillon
60.33,ounce,pork sausage
6.21,ounce,enchilada sauce
2.31,ounce,kataifi
20.43,ounce,yellow onion
5.12,ounce,crouton

Recipe:
Pierre's Special Surprise
21.27,ounce,red wine
27.91,ounce,chourico
3.35,ounce,cane syrup
4.04,ounce,taco seasoning
28.65,ounce,yucca
14.79,ounce,roasted chicken

Recipe:
Pierre's Special Surprise
6.28,ounce,crescent roll
7.56,ounce,cooking spray
13.32,ounce,bun
32.78,ounce,fennel
16.14,ounce,fontina
13.27,ounce,kataifi
10.65,ounce,mullet

Recipe:
Pierre's Special Surprise
92.85,ounce,gouda
7.15,ounce,black soy bean

Recipe:
Pierre's Special Surprise
12.34,ounce,acorn squash
5.16,ounce,annato seed paste
82.5,ounce,tatsoi leaves

Recipe:
Pierre's Special Surprise
43.02,ounce,gouda
56.98,ounce,bun

Recipe:
Pierre's Special Surprise
0.42,ounce,salami
7.96,ounce,tortilla
1.44,ounce,crushed tomato
2.05,ounce,rabbit
1.45,ounce,crouton
0.5,ounce,spaghetti sauce
1.31,ounce,buffalo
0.02,ounce,flax seed
84.08,ounce,turkey
0.34,ounce,roasted chicken
0.17,ounce,club soda
0.26,ounce,kielbasa

Recipe:
Pierre's Special Surprise
69.75,ounce,yellow pea
27.72,ounce,lovage
2.53,ounce,liquid smoke

Recipe:
Pierre's Special Surprise
7.08,ounce,bread crumb
22.12,ounce,mussel
2.69,ounce,quahog
1.94,ounce,quinoa
11.85,ounce,almond
0.07,ounce,morel
13.95,ounce,pastry dough
27.31,ounce,baking chocolate
12.11,ounce,minestrone
0.88,ounce,ice

Recipe:
Pierre's Special Surprise
0.5,ounce,guacamole
2.16,ounce,calamari
1.95,ounce,chili powder
86.03,ounce,uni
9.37,ounce,asparagus

Recipe:
Pierre's Special Surprise
5.12,ounce,mango chutney
0.18,ounce,grits
4.63,ounce,orange zest
20.42,ounce,kielbasa
1.11,ounce,brandy
2.86,ounce,amaretti
5.73,ounce,gouda
16.3,ounce,lobster
25.31,ounce,white onion
0.1,ounce,turmeric
17.16,ounce,marrow bone
1.07,ounce,lovage

Recipe:
Pierre's Special Surprise
2.77,ounce,yuzu
11.15,ounce,salmon
27.63,ounce,yogurt
5.55,ounce,eggwash
9.5,ounce,lemon grass
25.87,ounce,calamari
9.46,ounce,vegetable protein
0.53,ounce,red curry paste
0.44,ounce,savory
0.36,ounce,worcestershire
5.34,ounce,tomato paste
1.39,ounce,mixed spice

Recipe:
Pierre's Special Surprise
10.37,ounce,garbanzo bean
0.4,ounce,melon liqueur
12.27,ounce,taro
35.69,ounce,marrow bone
8.63,ounce,pea
1.21,ounce,black caviar
12.7,ounce,calabaza
18.73,ounce,pig trotter

Recipe:
Pierre's Special Surprise
25.67,ounce,pork tenderloin
5.82,ounce,flour
0.73,ounce,black bean
7.53,ounce,white wine
0.17,ounce,tofu
16.67,ounce,lobster
6.02,ounce,water
0.24,ounce,yellow mustard
5.42,ounce,jasmine rice
11.16,ounce,pigs feet
0.59,ounce,roasted peanut
19.83,ounce,cider vinegar
0.15,ounce,peanut

Recipe:
Pierre's Special Surprise
47.28,ounce,calabaza
52.72,ounce,cockle

Recipe:
Pierre's Special Surprise
36.04,ounce,egg yolk
24.32,ounce,croute
2.01,ounce,pistachio
2.03,ounce,banana liqueur
4.05,ounce,swiss
10.27,ounce,polenta
21.28,ounce,cherry pie filling

Recipe:
Pierre's Special Surprise
0.36,ounce,curry leaves
0.62,ounce,teriyaki sauce
4.03,ounce,pistou
0.11,ounce,turmeric
3.36,ounce,tuna
12.36,ounce,seedless green grape
5.1,ounce,mango chutney
70.64,ounce,pork tenderloin
0.69,ounce,stir-fry sauce
0.23,ounce,red lump fish caviar
1.32,ounce,cane syrup
1.19,ounce,apple cider

Recipe:
Pierre's Special Surprise
24.66,ounce,chicken leg
22.4,ounce,marrow bone
14.5,ounce,prosciutto
38.44,ounce,french bread

Recipe:
Pierre's Special Surprise
1.09,ounce,brandy
12.98,ounce,brisket
10.52,ounce,radish
19.85,ounce,cider vinegar
3.18,ounce,spaghetti
1.81,ounce,carbonated
0.61,ounce,cajun seasoning
2.3,ounce,cornbread
9.82,ounce,pie crust
3.13,ounce,opakapaka
1.14,ounce,red wine
1.41,ounce,mirin
31.7,ounce,potato
0.46,ounce,zatar

Recipe:
Pierre's Special Surprise
2.22,ounce,cream of chicken
0.36,ounce,tahini
0.24,ounce,yogurt
5.51,ounce,baking cocoa
0.1,ounce,flax seed
6.79,ounce,lentil
0.17,ounce,mustard powder
0.79,ounce,club soda
2.36,ounce,mexican lager
1.24,ounce,grapefruit
76.56,ounce,vegetable oil
0.73,ounce,leek
2.95,ounce,ackee

Recipe:
Pierre's Special Surprise
0.02,ounce,meat tenderizer
1.5,ounce,tofu
2.18,ounce,squid
83.29,ounce,uni
1.1,ounce,monkfish
4.57,ounce,calabaza
0.21,ounce,taco seasoning
1.76,ounce,sour cream
0.92,ounce,bulgur wheat
0.28,ounce,lard
4.18,ounce,brioche

Recipe:
Pierre's Special Surprise
29.38,ounce,chile pepper
7.79,ounce,sparkling cider
13.35,ounce,poblanos
11.69,ounce,filet mignon
30.0,ounce,bacon
7.79,ounce,kataifi

Recipe:
Pierre's Special Surprise
3.41,ounce,dijon mustard
0.22,ounce,juniper berry
33.1,ounce,quahog
26.19,ounce,sorrel
8.92,ounce,tofu
4.21,ounce,black caviar
23.95,ounce,green chile

Recipe:
Pierre's Special Surprise
0.18,ounce,cinnamon
18.61,ounce,elk meat
15.32,ounce,spinach
11.03,ounce,evaporated milk
2.82,ounce,wagyu
0.79,ounce,orange zest
29.21,ounce,radish
1.55,ounce,banana liqueur
18.37,ounce,chicken thigh
2.12,ounce,tapioca

Recipe:
Pierre's Special Surprise
100.0,ounce,rustic rub

Recipe:
Pierre's Special Surprise
1.97,ounce,mortadella
11.62,ounce,frankfurters
1.61,ounce,masago
9.67,ounce,cocktail sauce
2.44,ounce,beer
9.67,ounce,cocktail sauce
18.14,ounce,pig trotter
2.42,ounce,hummus
0.46,ounce,steak sauce
23.47,ounce,tomato paste
15.28,ounce,radish
3.22,ounce,applesauce
0.04,ounce,asafoetida powder

Recipe:
Pierre's Special Surprise
0.21,ounce,radicchio
0.01,ounce,beef bouillon
0.29,ounce,sorrel
9.79,ounce,cuttle fish
0.61,ounce,half-and-half
0.01,ounce,taco seasoning
0.13,ounce,cornbread
0.15,ounce,baby arugula
88.57,ounce,uni
0.04,ounce,bacon drippings
0.05,ounce,buckwheat
0.12,ounce,salami
0.01,ounce,pequin chile pepper

Recipe:
Pierre's Special Surprise
58.33,ounce,tortilla
3.37,ounce,orange juice
0.02,ounce,mace
5.81,ounce,white sugar
7.66,ounce,vegetarian burger
2.44,ounce,fried fish
9.68,ounce,alligator meat
12.69,ounce,crouton

Recipe:
Pierre's Special Surprise
1.35,ounce,gelee bavaroise
4.2,ounce,fresh parsley
11.02,ounce,udon noodle
0.87,ounce,bok choy
1.93,ounce,bread crumb
4.01,ounce,gin
21.53,ounce,pork neck bone
24.08,ounce,tomatillo
2.42,ounce,vinegar
28.44,ounce,leek
0.15,ounce,morel

Recipe:
Pierre's Special Surprise
5.56,ounce,negro mordelo
47.05,ounce,hen
5.56,ounce,pig's ear
4.13,ounce,applesauce
0.93,ounce,tahini
2.47,ounce,pernod
1.67,ounce,annatto seed
5.23,ounce,corn chip
1.04,ounce,gelee bavaroise
1.06,ounce,lovage
10.82,ounce,poblanos
10.43,ounce,sloppy joe sauce
4.05,ounce,ground pork

Recipe:
Pierre's Special Surprise
2.13,ounce,garlic powder
79.97,ounce,brisket
11.84,ounce,red wine
5.26,ounce,miso
0.4,ounce,chipotle paste
0.4,ounce,chipotle paste

Recipe:
Pierre's Special Surprise
100.0,ounce,orzo

Recipe:
Pierre's Special Surprise
5.09,ounce,brie
12.63,ounce,cocktail sauce
19.25,ounce,lobster
0.12,ounce,harissa
3.75,ounce,thyme
8.42,ounce,lean ground lamb
5.16,ounce,blueberry
6.41,ounce,prune
14.85,ounce,tofu
16.93,ounce,tortilla
6.07,ounce,squirrel
1.32,ounce,roux

Recipe:
Pierre's Special Surprise
5.34,ounce,coconut milk
25.58,ounce,scorpion fish
21.31,ounce,milk
0.43,ounce,sambal oelek
10.6,ounce,blackberry
6.87,ounce,monterey
1.83,ounce,matzoh ball
0.13,ounce,savory
0.47,ounce,merlot wine
7.2,ounce,ciabatta
1.83,ounce,pita chips
17.08,ounce,white fish
1.31,ounce,sambal oelek

Recipe:
Pierre's Special Surprise
74.06,ounce,yucca
25.94,ounce,bread crumb

Recipe:
Pierre's Special Surprise
1.01,ounce,corn oil
2.16,ounce,tapioca
20.16,ounce,spanish onion
55.08,ounce,striped bass
21.59,ounce,french bread

Recipe:
Pierre's Special Surprise
2.29,ounce,cumin
15.22,ounce,pea
35.07,ounce,tripe
34.03,ounce,white peppercorn
7.65,ounce,sherry
5.75,ounce,white onion

Recipe:
Pierre's Special Surprise
2.78,ounce,semolina
62.89,ounce,kitchen bouquet
0.18,ounce,masala
5.28,ounce,udon noodle
9.24,ounce,linguini
11.75,ounce,salsa
7.87,ounce,white mushroom

Recipe:
Pierre's Special Surprise
100.0,ounce,buffalo

Recipe:
Pierre's Special Surprise
0.1,ounce,yeast
12.92,ounce,habanero pepper
9.09,ounce,okra
2.47,ounce,tapioca
3.08,ounce,pine nut
7.11,ounce,green tea
10.51,ounce,bacon
4.91,ounce,vinegar
0.53,ounce,curry leaves
0.48,ounce,pumpkin pie spice
1.35,ounce,nori
34.09,ounce,ground turkey
10.67,ounce,mexican lager
2.68,ounce,lime juice

Recipe:
Pierre's Special Surprise
100.0,ounce,chicken breast

Recipe:
Pierre's Special Surprise
36.1,ounce,ground beef
11.71,ounce,chile sauce
10.36,ounce,sesame seed
0.04,ounce,red food coloring
1.15,ounce,tapioca
19.94,ounce,water
16.51,ounce,alligator meat
4.18,ounce,fontina

Recipe:
Pierre's Special Surprise
0.35,ounce,gelee bavaroise
0.04,ounce,cinnamon
0.22,ounce,sambal oelek
0.29,ounce,salt and pepper
1.14,ounce,buttermilk
3.69,ounce,moose
1.85,ounce,penne
0.12,ounce,tom yam hot and sour paste
92.31,ounce,fregola

Recipe:
Pierre's Special Surprise
0.44,ounce,chili paste
0.18,ounce,black soy bean
29.41,ounce,wanton wrapper
0.77,ounce,mango
3.96,ounce,truffle
0.04,ounce,baking soda
1.03,ounce,cayenne pepper
2.01,ounce,asparagus
41.03,ounce,shrimp
1.12,ounce,green caviar
12.18,ounce,pie crust
6.0,ounce,spaghetti sauce
1.33,ounce,red pepper
0.36,ounce,cayenne pepper
0.14,ounce,duck fat

Recipe:
Pierre's Special Surprise
58.93,ounce,buffalo
41.07,ounce,roasted chicken

Recipe:
Pierre's Special Surprise
1.61,ounce,mustard powder
0.57,ounce,bay leaf
21.5,ounce,artichoke
15.7,ounce,linguini
18.51,ounce,squid
0.11,ounce,yeast
10.21,ounce,chicken leg
31.8,ounce,coconut milk

Recipe:
Pierre's Special Surprise
6.59,ounce,vermouth
20.77,ounce,black tea
5.0,ounce,orzo
3.33,ounce,garlic
35.34,ounce,striped bass
6.47,ounce,cellophane noodles
0.69,ounce,lovage
3.22,ounce,salsa
15.77,ounce,taro
2.8,ounce,quinoa

Recipe:
Pierre's Special Surprise
0.01,ounce,garlic powder
0.5,ounce,shortening
52.2,ounce,water
6.22,ounce,mussel
0.92,ounce,amaretti
19.81,ounce,duck breast
1.96,ounce,couscous
1.04,ounce,fava bean
13.78,ounce,chili bean
0.7,ounce,taco sauce
2.76,ounce,yellow wax peppers
0.09,ounce,wasabi

Recipe:
Pierre's Special Surprise
3.19,ounce,biscuit
21.41,ounce,yellow wax peppers
5.35,ounce,peen tong
68.1,ounce,conch
1.94,ounce,vegetarian burger

Recipe:
Pierre's Special Surprise
0.92,ounce,guacamole
13.64,ounce,swordfish
4.59,ounce,chard
1.17,ounce,vodka
0.43,ounce,yeast
0.21,ounce,romaine
2.61,ounce,brown rice
30.1,ounce,vegetarian burger
9.86,ounce,linguica
3.92,ounce,pernod
23.34,ounce,raspberry
9.19,ounce,rice

Recipe:
Pierre's Special Surprise
6.09,ounce,wanton wrapper
0.68,ounce,barley
1.68,ounce,stuffing
0.53,ounce,peanut butter
4.29,ounce,quahog
0.06,ounce,achiote
0.39,ounce,rum
86.28,ounce,roma tomato

Recipe:
Pierre's Special Surprise
2.83,ounce,red rock fish
13.58,ounce,stuffing
5.9,ounce,truffle
0.2,ounce,pumpkin pie spice
1.94,ounce,passion fruit puree
7.31,ounce,buttermilk
11.3,ounce,moose
14.2,ounce,date
12.03,ounce,beer
26.32,ounce,chopped tomato
4.39,ounce,white grape juice

Recipe:
Pierre's Special Surprise
47.29,ounce,white fish
3.14,ounce,basil
4.97,ounce,cellophane noodles
1.05,ounce,steak sauce
2.19,ounce,balsamic vinegar
0.12,ounce,mustard powder
3.55,ounce,canteloupe
3.83,ounce,cornbread
1.92,ounce,radish
21.54,ounce,ground venison
8.77,ounce,hard boiled egg
1.62,ounce,currant

Recipe:
Pierre's Special Surprise
11.57,ounce,tasso
34.72,ounce,hummus
53.7,ounce,cider vinegar

Recipe:
Pierre's Special Surprise
2.9,ounce,pig's tail
5.87,ounce,tomato paste
0.67,ounce,matzoh ball
7.59,ounce,stuffing
10.78,ounce,clove
2.66,ounce,hearts of palm
1.25,ounce,allspice
0.25,ounce,grappa
0.0,ounce,brown and serve roll
1.9,ounce,udon noodle
13.68,ounce,stock
49.15,ounce,tortilla
0.07,ounce,anchovy paste
0.74,ounce,quinoa
2.5,ounce,porcini mushroom

Recipe:
Pierre's Special Surprise
0.3,ounce,morel
28.11,ounce,onion soup
43.15,ounce,pork neck bone
7.19,ounce,amaretti
1.53,ounce,brown sugar
1.43,ounce,honey
4.56,ounce,pernod
13.55,ounce,carbonated
0.18,ounce,celery salt

Recipe:
Pierre's Special Surprise
0.4,ounce,herbs de provence
0.59,ounce,onion soup
30.99,ounce,lime
0.01,ounce,ascorbic acid
18.02,ounce,pie crust
3.09,ounce,negro mordelo
12.34,ounce,marrow bone
12.14,ounce,star anise
12.37,ounce,black tea
8.66,ounce,alligator meat
1.4,ounce,asiago crostini

Recipe:
Pierre's Special Surprise
0.52,ounce,edamame
0.27,ounce,bread crumb
0.06,ounce,white vinegar
96.16,ounce,white wine
1.95,ounce,fresh corn
0.42,ounce,squirrel
0.29,ounce,hard cider
0.03,ounce,teriyaki sauce
0.3,ounce,hen

Recipe:
Pierre's Special Surprise
29.13,ounce,chestnut
8.55,ounce,cream of chicken
0.05,ounce,celery salt
7.62,ounce,baguette
0.19,ounce,habanero pepper
0.12,ounce,romaine
15.1,ounce,pork sparerib
2.54,ounce,cornbread
0.47,ounce,fungi
9.08,ounce,spaghetti sauce
