Recipe:
2-Bean Chili Recipe - Allrecipes.com
15.0,ounce,pinto bean
15.0,ounce,red kidney bean
6.0,ounce,tomato paste

Recipe:
Atomic Canuck Chili Recipe - Allrecipes.com
2.0,pound,ground beef
0.5,whole,white onion
1.5,ounce,red pepper
3.0,tablespoon,garlic powder
1.0,tablespoon,pepper
8.0,ounce,mushroom
28.0,ounce,refried bean
30.5,ounce,red kidney bean
12.0,ounce,tomato paste
0.25,cup,white sugar
3.0,whole,carrot
3.0,stalk,celery
0.6,ounce,red bell pepper
2.0,whole,jalapeno
0.25,cup,beer
1.0,whole,chile sauce
0.25,cup,barbeque sauce

Recipe:
Aush (Afghani Chili) Recipe - Allrecipes.com
1.0,pound,ground beef
1.0,whole,white onion
28.0,ounce,diced tomato
1.0,tablespoon,garlic
1.0,teaspoon,red pepper
1.5,tablespoon,cumin
2.0,teaspoon,chili powder
1.5,tablespoon,mint
2.0,tablespoon,masala
15.0,ounce,garbanzo bean
10.0,ounce,spinach
16.0,ounce,fettuccine
1.0,cup,sour cream

Recipe:
Authentic Cincinnati Chili Recipe - Allrecipes.com
2.0,pound,ground beef
1.0,quart,water
2.0,whole,white onion
15.0,ounce,tomato puree
2.0,tablespoon,vinegar
2.0,teaspoon,worcestershire
4.0,clove,garlic
2.0,ounce,baking chocolate
0.25,cup,chili powder
1.5,teaspoon,salt
1.0,teaspoon,cumin
1.0,teaspoon,cinnamon
0.5,teaspoon,cayenne pepper
5.0,whole,clove
5.0,whole,allspice
1.0,leaf,bay leaf

Recipe:
Award Winning Chili Recipe - Allrecipes.com
14.5,ounce,stewed tomato
6.0,ounce,tomato paste
1.0,whole,carrot
1.0,whole,white onion
2.0,stalk,celery
0.25,cup,white wine
1.0,pinch,red pepper
4.0,ounce,red bell pepper
0.33,cup,steak sauce
5.0,slice,bacon
1.5,pound,ground beef
1.25,ounce,italian seasoning
1.0,teaspoon,cumin
15.0,ounce,red kidney bean
1.0,tablespoon,coriander
1.0,tablespoon,fresh parsley

Recipe:
Award Winning Chili Con Carne Recipe - Allrecipes.com
4.0,tablespoon,vegetable oil
1.0,whole,red bell pepper
1.0,whole,yellow onion
2.5,pound,ground beef
1.0,cube,beef bouillon
0.67,cup,red wine
32.0,ounce,roma tomato
1.0,clove,garlic
12.0,ounce,tomato paste
1.5,teaspoon,paprika
2.5,teaspoon,chili powder
1.0,teaspoon,cayenne pepper
2.5,teaspoon,basil
0.5,teaspoon,oregano
2.0,tablespoon,fresh parsley
0.5,teaspoon,pepper
1.0,teaspoon,salt
12.0,drop,chile sauce
15.0,ounce,red kidney bean
3.0,tablespoon,flour
3.0,tablespoon,fresh corn
0.5,cup,water

Recipe:
Baked Chili Recipe - Allrecipes.com
1.0,strip,bacon
1.5,pound,ground beef
1.0,whole,white onion
0.5,cup,red bell pepper
32.0,ounce,red kidney bean
14.5,ounce,diced tomato
6.0,ounce,tomato paste
4.5,teaspoon,chili powder
1.5,teaspoon,salt
0.25,teaspoon,oregano
0.25,teaspoon,cumin
0.13,teaspoon,sage

Recipe:
Beef and Bean Pot Recipe - Allrecipes.com
1.0,pound,ground beef
1.0,whole,white onion
6.0,slice,bacon
1.0,tablespoon,white vinegar
1.0,tablespoon,dry mustard
0.5,cup,ketchup
0.5,cup,brown sugar
1.0,whole,red bell pepper
15.0,ounce,red kidney bean
16.0,ounce,chili bean
15.0,ounce,pork tenderloin
6.0,slice,mozzarella
1.0,cup,tortilla chip

Recipe:
Beefy Beef Chili Recipe - Allrecipes.com
72.0,ounce,ground beef
1.0,whole,white onion
32.0,ounce,chili bean
1.0,ounce,vegetable juice
1.0,tablespoon,chili powder
1.0,dash,salt and pepper

Recipe:
Beefy Cowboy Chili Recipe - Allrecipes.com
1.0,pound,steak
0.5,teaspoon,salt
0.25,teaspoon,pepper
1.0,tablespoon,vegetable oil
0.5,whole,white onion
1.0,teaspoon,garlic
1.0,teaspoon,chili powder
15.0,ounce,refried bean
24.5,ounce,diced tomato
6.0,ounce,tomato paste
1.0,cup,water
1.0,teaspoon,white sugar
0.25,teaspoon,red pepper
1.0,whole,cheddar cheese

Recipe:
Beezie's Black Bean Soup Recipe - Allrecipes.com
1.0,pound,black bean
1.5,quart,water
1.0,whole,carrot
1.0,stalk,celery
1.0,whole,red onion
6.0,clove,garlic
2.0,whole,red bell pepper
2.0,whole,jalapeno
0.25,cup,lentil
28.0,ounce,diced tomato
2.0,tablespoon,chili powder
2.0,teaspoon,cumin
0.5,teaspoon,oregano
0.5,teaspoon,pepper
3.0,tablespoon,red wine vinegar
1.0,tablespoon,salt
0.5,cup,rice

Recipe:
Belly Burner Chili Recipe - Allrecipes.com
3.0,pound,pork sausage
2.0,cup,white onion
45.0,ounce,tomato puree
0.75,cup,water
8.0,ounce,black olive
0.5,teaspoon,pepper
1.0,tablespoon,soy sauce
2.0,teaspoon,chili powder
15.0,ounce,red kidney bean

Recipe:
Best Ever Chuck Wagon Chili Recipe - Allrecipes.com
2.0,pound,ground beef
1.0,teaspoon,butter
2.0,whole,white onion
2.0,whole,red bell pepper
1.0,whole,habanero pepper
45.0,ounce,red kidney bean
45.0,ounce,tomato puree
1.0,tablespoon,chili powder
2.0,teaspoon,salt
0.5,teaspoon,garlic
1.0,drop,pepper

Recipe:
Best Yet Turkey Chili Recipe - Allrecipes.com
1.5,pound,ground turkey
1.0,whole,red bell pepper
19.0,ounce,black bean
28.0,ounce,diced tomato
15.25,ounce,fresh corn
1.0,pinch,cumin
1.0,pinch,chili powder
1.0,pinch,red pepper
1.0,pinch,cinnamon

Recipe:
Bewitching Chili Recipe - Allrecipes.com
1.5,pound,ground beef
0.5,cup,red pepper
0.5,cup,red bell pepper
1.0,whole,white onion
1.0,clove,garlic
1.0,ounce,vegetable juice
15.5,ounce,chili bean
14.5,ounce,diced tomato
10.5,ounce,chicken broth
6.0,ounce,tomato paste
2.0,tablespoon,chili powder
1.5,teaspoon,cumin
1.0,teaspoon,salt
1.0,teaspoon,white sugar
0.25,teaspoon,pepper
1.0,whole,sour cream

Recipe:
Big Game Day Chili Recipe - Allrecipes.com
2.0,tablespoon,vegetable oil
2.0,whole,yellow onion
1.0,whole,white onion
1.0,whole,garlic
4.0,ounce,red bell pepper
2.0,pound,ground beef
2.0,pound,pork sausage
4.0,slice,bacon
56.0,ounce,tomato puree
12.0,ounce,tomato paste
28.0,ounce,black bean
29.0,ounce,red kidney bean
7.0,ounce,chipotle chili pepper
2.0,cup,chicken broth
1.0,ounce,beer
0.25,teaspoon,chili powder
0.25,cup,vegetarian burger
1.0,tablespoon,pepper
2.0,teaspoon,salt
2.5,ounce,baking chocolate

Recipe:
Black Bean and Chickpea Chili Recipe - Allrecipes.com
1.5,tablespoon,olive oil
1.0,pound,ground turkey
1.0,whole,white onion
2.0,whole,red bell pepper
5.0,whole,carrot
1.0,tablespoon,chili powder
1.5,teaspoon,cumin
1.0,teaspoon,pepper
29.0,ounce,diced tomato
1.0,cup,fresh corn
15.0,ounce,black bean
15.0,ounce,garbanzo bean
1.5,cup,chicken broth

Recipe:
Black Bean Chili Recipe - Allrecipes.com
1.0,tablespoon,olive oil
1.0,whole,white onion
2.0,whole,red bell pepper
1.0,whole,jalapeno
10.0,whole,mushroom
6.0,whole,roma tomato
1.0,cup,corn kernel
1.0,teaspoon,pepper
1.0,teaspoon,cumin
1.0,tablespoon,chili powder
30.0,ounce,black bean
1.5,cup,chicken broth
1.0,teaspoon,salt

Recipe:
Black Bean Chili Recipe - Allrecipes.com
1.5,pound,pork tenderloin
31.0,ounce,black bean
1.0,cup,white onion
1.0,cup,red bell pepper
1.0,cup,salsa
15.0,ounce,diced tomato
2.0,clove,garlic
1.0,teaspoon,chili powder
0.5,teaspoon,cumin
0.25,teaspoon,red pepper

Recipe:
Black Bean, Corn and Turkey Chili Recipe - Allrecipes.com
1.0,tablespoon,vegetable oil
1.0,pound,ground turkey
1.0,whole,white onion
2.0,tablespoon,chili powder
1.0,teaspoon,cumin
1.0,teaspoon,oregano
0.5,teaspoon,pepper
0.25,teaspoon,garlic powder
1.75,cup,chicken broth
1.0,cup,salsa
1.0,tablespoon,white sugar
15.0,ounce,black bean
16.0,ounce,fresh corn

Recipe:
Boilermaker Tailgate Chili Recipe - Allrecipes.com
2.0,pound,ground beef
1.0,pound,pork sausage
60.0,ounce,chili bean
56.0,ounce,diced tomato
6.0,ounce,tomato paste
1.0,whole,yellow onion
3.0,stalk,celery
4.0,ounce,red bell pepper
2.0,whole,chile pepper
1.0,tablespoon,bacon
4.0,cube,beef bouillon
0.5,cup,beer
0.25,cup,chili powder
1.0,tablespoon,worcestershire
1.0,tablespoon,garlic
1.0,tablespoon,oregano
2.0,teaspoon,cumin
2.0,teaspoon,chile sauce
1.0,teaspoon,basil
1.0,teaspoon,salt
1.0,teaspoon,pepper
1.0,teaspoon,cayenne pepper
1.0,teaspoon,paprika
1.0,teaspoon,white sugar
10.5,ounce,corn chip
8.0,ounce,cheddar cheese

Recipe:
Bold Vegan Chili Recipe - Allrecipes.com
12.0,ounce,vegetarian burger
45.75,ounce,red kidney bean
1.0,whole,red onion
4.0,stalk,celery
2.0,whole,red bell pepper
1.0,leaves,bay leaf
2.0,tablespoon,chili powder
3.0,tablespoon,molasses
1.0,cube,chicken bouillon
1.0,tablespoon,coriander
1.0,teaspoon,pepper
1.0,dash,salt and pepper
16.0,ounce,water
3.0,tablespoon,flour

Recipe:
Brown Bean Chowder Recipe - Allrecipes.com
2.5,cup,pinto bean
3.0,quart,water
0.75,ounce,chili powder
0.75,ounce,salt
1.0,pound,ground beef
0.5,whole,white onion
1.0,teaspoon,garlic
1.67,cup,tomato puree
1.0,cup,bread crumb

Recipe:
Bry's Chocolate Lamb Chili Recipe - Allrecipes.com
1.0,whole,white onion
1.0,pound,lean ground lamb
2.0,tablespoon,olive oil
0.5,teaspoon,red pepper
0.5,tablespoon,basil
1.0,teaspoon,cumin
0.13,teaspoon,cinnamon
1.0,clove,garlic
3.5,tablespoon,chili powder
0.5,teaspoon,oregano
1.0,teaspoon,baking cocoa
1.0,teaspoon,white sugar
1.0,leaf,bay leaf
1.0,dash,salt and pepper
14.5,ounce,diced tomato
4.0,cup,red bean

Recipe:
Buffalo Chicken Chili Recipe - Allrecipes.com
1.0,tablespoon,olive oil
2.0,tablespoon,butter
2.0,pound,chicken breast
1.0,whole,carrot
1.0,whole,white onion
3.0,stalk,celery
5.0,clove,garlic
5.0,tablespoon,chili powder
2.0,tablespoon,cumin
1.0,tablespoon,paprika
1.0,dash,salt and pepper
0.5,cup,buffalo
30.0,ounce,tomato puree
15.0,ounce,crushed tomato
15.0,ounce,cannellini bean
19.0,ounce,red kidney bean

Recipe:
Bull Riders All Beef Chili Recipe - Allrecipes.com
1.0,tablespoon,olive oil
1.5,pound,ground beef
1.0,whole,eggplant
5.0,tablespoon,chili powder
0.25,cup,oregano
1.0,teaspoon,paprika
1.0,teaspoon,pepper
2.0,cup,water
3.0,cube,beef bouillon
6.0,ounce,tomato paste
3.0,tablespoon,flour
1.0,teaspoon,salt

Recipe:
Butternut Squash and Turkey Chili Recipe - Allrecipes.com
2.0,tablespoon,olive oil
1.0,whole,white onion
4.17,ounce,garlic
1.0,pound,ground turkey
1.0,pound,squash
0.5,cup,chicken broth
4.5,ounce,chile pepper
29.0,ounce,diced tomato
15.0,ounce,red kidney bean
15.5,ounce,grits
8.0,ounce,tomato puree
1.0,tablespoon,chili powder
1.0,tablespoon,cumin

Recipe:
Camp Chili Recipe - Allrecipes.com
3.0,pound,ground beef
3.0,whole,white onion
10.0,clove,garlic
45.0,ounce,pork tenderloin
45.0,ounce,red kidney bean
14.5,ounce,stewed tomato
3.0,tablespoon,chili powder
1.0,ounce,beer
1.0,dash,salt and pepper
3.0,cup,rice

Recipe:
Campbell's(R) Slow Cooker Hearty Beef and Bean Chili Recipe - Allrecipes.com
1.5,pound,ground beef
1.0,whole,white onion
2.0,clove,garlic
10.75,ounce,tomato soup
14.5,ounce,diced tomato
0.5,cup,water
30.0,ounce,red kidney bean
0.25,cup,chili powder
2.0,teaspoon,cumin

Recipe:
Carne Guisada I Recipe - Allrecipes.com
0.5,tablespoon,shortening
1.5,pound,stew
1.0,whole,white onion
14.5,ounce,stewed tomato
2.0,whole,jalapeno
2.0,whole,chopped tomato
0.5,teaspoon,cumin
1.0,clove,garlic
1.0,dash,salt and pepper
1.0,whole,water

Recipe:
Carol's Chicken Chili Recipe - Allrecipes.com
1.0,tablespoon,olive oil
6.0,whole,chicken breast
1.0,cup,white onion
1.5,cup,chicken broth
4.0,ounce,chile pepper
1.0,teaspoon,garlic powder
1.0,teaspoon,cumin
0.5,teaspoon,oregano
0.5,teaspoon,coriander
0.13,teaspoon,red pepper
38.0,ounce,cannellini bean
2.0,whole,green onion
0.75,cup,monterey

Recipe:
Casablanca Chili Recipe - Allrecipes.com
3.0,cup,ham
2.0,tablespoon,brown sugar
1.0,teaspoon,allspice
9.0,ounce,mango chutney
2.0,tablespoon,lime juice
2.0,tablespoon,peanut butter
0.25,cup,raisin
15.0,ounce,chickpea
16.0,ounce,chili bean
20.0,ounce,chile pepper

Recipe:
Chad's Slow Cooker Taco Soup Recipe - Allrecipes.com
1.0,pound,ground beef
1.0,pound,pork sausage
28.0,ounce,crushed tomato
19.25,ounce,red bell pepper
14.5,ounce,black bean
14.0,ounce,red kidney bean
1.0,ounce,ranch dressing
1.0,ounce,taco seasoning
1.0,whole,white onion
14.5,ounce,chile pepper
0.5,cup,chili
2.0,whole,jalapeno
1.0,ounce,beer
1.0,dash,pepper

Recipe:
Cheesy Chili Casserole Recipe - Allrecipes.com
16.0,ounce,fettuccine
1.0,pound,ground beef
28.0,ounce,roma tomato
2.0,cup,mozzarella

Recipe:
Cheesy Taco Chili Recipe - Allrecipes.com
1.5,pound,ground beef
0.5,cup,white onion
1.0,pound,mozzarella
16.0,ounce,salsa
16.0,ounce,red bean
14.5,ounce,stewed tomato
10.0,ounce,diced tomato
0.5,teaspoon,chili powder
1.0,cup,sour cream

Recipe:
Chicken and Black Bean Chili Recipe - Allrecipes.com
2.0,tablespoon,vegetable oil
3.0,whole,chicken breast
1.0,dash,salt
1.0,tablespoon,chili powder
0.5,tablespoon,cumin
1.0,whole,chipotle chili pepper
1.0,dash,pepper
0.5,teaspoon,cayenne pepper
1.0,whole,yellow onion
4.17,ounce,red bell pepper
5.0,cup,water
15.0,ounce,red kidney bean
15.0,ounce,black bean
11.0,ounce,fresh corn
6.0,ounce,tomato paste
1.0,bunch,coriander

Recipe:
Chicken and Corn Chili Recipe - Allrecipes.com
4.0,whole,chicken breast
16.0,ounce,salsa
2.0,teaspoon,garlic powder
1.0,teaspoon,cumin
1.0,teaspoon,chili powder
1.0,dash,salt
1.0,dash,pepper
11.0,ounce,fresh corn
15.0,ounce,pinto bean

Recipe:
Chicken and Two Bean Chili Recipe - Allrecipes.com
2.0,whole,chicken breast
1.0,tablespoon,olive oil
0.33,whole,red onion
3.0,clove,garlic
15.0,ounce,black bean
14.5,ounce,white bean
29.0,ounce,chile pepper
14.0,ounce,tomato puree
0.5,cup,chicken broth
0.5,cup,brown sugar
0.5,cup,fresh corn
0.25,cup,white vinegar
3.0,tablespoon,chili powder
3.0,tablespoon,cumin
2.0,tablespoon,coriander
1.0,dash,salt
1.0,pinch,cayenne pepper
3.0,ounce,red bell pepper

Recipe:
Chicken Chili Recipe - Allrecipes.com
3.0,tablespoon,vegetable oil
2.0,clove,garlic
1.0,whole,red bell pepper
1.0,whole,white onion
1.0,stalk,celery
0.25,pound,mushroom
1.0,pound,chicken breast
1.0,tablespoon,chili powder
1.0,teaspoon,oregano
1.0,teaspoon,cumin
0.5,teaspoon,paprika
0.5,teaspoon,baking cocoa
0.25,teaspoon,salt
1.0,pinch,red pepper
1.0,pinch,pepper
14.5,ounce,roma tomato
19.0,ounce,red kidney bean

Recipe:
Chicken Chili Recipe - Allrecipes.com
3.0,cup,white onion
1.5,cup,red bell pepper
1.0,clove,garlic
2.0,tablespoon,vegetable oil
1.5,pound,chicken breast
2.0,tablespoon,chili powder
1.0,tablespoon,cumin
2.0,teaspoon,coriander
0.5,teaspoon,cayenne pepper
0.5,teaspoon,salt
29.0,ounce,diced tomato
21.0,ounce,chicken broth
2.0,cup,water
6.0,ounce,tomato paste
1.0,leaf,bay leaf
30.0,ounce,garbanzo bean

Recipe:
Chicken Chili I Recipe - Allrecipes.com
16.0,ounce,white kidney bean
58.0,ounce,chicken broth
1.0,whole,white onion
2.0,clove,garlic
1.0,teaspoon,pepper
1.0,tablespoon,oregano
1.0,tablespoon,cumin
0.5,teaspoon,clove
5.0,cup,chicken
8.0,ounce,chile pepper
1.0,cup,water
1.0,teaspoon,salt
1.0,whole,jalapeno

Recipe:
Chicken Chili II Recipe - Allrecipes.com
1.0,pound,chicken breast
4.0,tablespoon,olive oil
1.0,whole,white onion
3.0,clove,garlic
4.0,ounce,red bell pepper
1.0,tablespoon,chili powder
1.0,teaspoon,cumin
1.0,teaspoon,oregano
5.0,cup,chicken broth
30.0,ounce,cannellini bean
4.0,ounce,green chile
0.25,cup,cornmeal
1.0,dash,salt and pepper
0.25,teaspoon,pepper

Recipe:
Chicken Chili Soup Recipe - Allrecipes.com
1.75,pound,chicken breast
12.0,ounce,red bell pepper
1.0,whole,white onion
0.5,cup,corn kernel
60.0,ounce,red kidney bean
29.0,ounce,diced tomato
15.0,ounce,tomato puree
2.0,cup,water
2.0,teaspoon,chili powder
1.0,tablespoon,fresh parsley
1.0,teaspoon,garlic powder
0.5,teaspoon,cayenne pepper
0.5,teaspoon,cumin

Recipe:
Chicken Chili Verde Recipe - Allrecipes.com
2.0,tablespoon,vegetable oil
0.5,cup,white onion
2.0,clove,garlic
1.0,pound,chicken breast
1.0,dash,salt and pepper
18.5,ounce,chicken
15.0,ounce,black bean
1.0,tablespoon,lime juice
2.0,tablespoon,coriander

Recipe:
Chili - The Heat is On! Recipe - Allrecipes.com
0.5,cup,vegetable oil
2.0,whole,white onion
6.0,clove,garlic
1.0,whole,red bell pepper
3.0,whole,serrano pepper
1.0,pound,ground beef
1.0,pound,ground pork
1.0,tablespoon,lime juice
2.0,tablespoon,chili powder
1.0,tablespoon,cayenne pepper
1.0,tablespoon,pepper
1.0,tablespoon,salt
32.0,ounce,beer
32.0,ounce,diced tomato
1.0,ounce,vegetable juice

Recipe:
Chili Casserole with Egg Noodles Recipe - Allrecipes.com
12.0,ounce,egg noodles
1.0,pound,ground beef
1.0,whole,white onion
3.0,clove,garlic
38.0,ounce,tomato puree
1.0,ounce,water
1.0,cup,red wine
1.0,tablespoon,cumin
1.0,teaspoon,oregano
0.5,teaspoon,cayenne pepper
1.0,cup,cheddar cheese

Recipe:
Chili Cheese Soup Recipe - Allrecipes.com
1.0,whole,white onion
1.0,rib,celery
2.0,whole,carrot
0.5,cup,butter
0.5,cup,flour
2.0,teaspoon,dry mustard
2.0,teaspoon,paprika
3.0,teaspoon,worcestershire
29.0,ounce,chicken broth
3.0,cup,milk
8.0,ounce,chile pepper
0.5,teaspoon,liquid smoke
16.0,ounce,mozzarella

Recipe:
Chili Chicken Stew Recipe - Allrecipes.com
2.0,tablespoon,vegetable oil
1.0,whole,red bell pepper
1.0,whole,white onion
10.75,ounce,cream of chicken
29.0,ounce,chicken broth
1.0,teaspoon,chili powder
2.0,cup,chicken
14.5,ounce,diced tomato
16.0,ounce,mixed vegetables

Recipe:
Chili Colorado Recipe - Allrecipes.com
2.0,ounce,flour
1.5,pound,pork tenderloin
1.0,tablespoon,bacon drippings
1.0,tablespoon,vegetable oil
0.25,cup,white onion
4.0,ounce,tomato puree
2.0,tablespoon,chili powder
1.0,teaspoon,cumin
0.5,teaspoon,garlic powder
1.0,dash,pepper
3.0,cup,water

Recipe:
Chili con Carne I Recipe - Allrecipes.com
6.0,pound,pinto bean
0.38,cup,salt
20.0,pound,ground beef
1.0,pound,white onion
4.0,clove,garlic
6.0,quart,diced tomato
2.0,quart,tomato paste
1.33,cup,chili powder
3.0,tablespoon,cumin
1.5,teaspoon,pepper

Recipe:
Chili con Carne II Recipe - Allrecipes.com
5.0,tablespoon,vegetable oil
2.0,whole,white onion
1.0,whole,chile pepper
5.0,clove,garlic
2.0,pound,ground beef
43.5,ounce,roma tomato
1.5,teaspoon,salt
1.0,teaspoon,pepper
1.5,tablespoon,cumin
0.5,tablespoon,chili powder
2.0,tablespoon,paprika
2.0,tablespoon,oregano
1.0,stick,cinnamon stick
6.0,whole,clove
30.5,ounce,red kidney bean

Recipe:
Chili con Carne III Recipe - Allrecipes.com
1.0,whole,white onion
1.0,clove,garlic
2.0,teaspoon,tomato paste
2.0,tablespoon,butter
2.0,tablespoon,flour
1.0,teaspoon,oregano
0.5,teaspoon,cumin
1.5,teaspoon,chili powder
14.5,ounce,roma tomato
1.0,pound,ground beef
15.25,ounce,red kidney bean
1.0,dash,salt
1.0,dash,pepper

Recipe:
Chili Dogs Recipe - Allrecipes.com
1.0,pound,ground beef
24.67,ounce,water
0.33,cup,barbeque sauce
1.0,teaspoon,onion powder
0.75,teaspoon,garlic
0.75,teaspoon,chili powder
0.5,teaspoon,paprika
0.25,teaspoon,cayenne pepper
0.25,teaspoon,dry mustard
1.0,dash,pepper
5.0,tablespoon,cornstarch
8.0,whole,frankfurters
8.0,whole,bun

Recipe:
Chili For Two Recipe - Allrecipes.com
0.25,pound,ground beef
0.25,cup,white onion
1.0,clove,garlic
15.5,ounce,chili bean
14.5,ounce,diced tomato
1.5,teaspoon,chili powder
0.5,teaspoon,cumin

Recipe:
Chili I Recipe - Allrecipes.com
2.0,tablespoon,vegetable oil
2.0,whole,white onion
3.0,clove,garlic
1.0,pound,ground beef
0.75,pound,steak
14.5,ounce,diced tomato
1.0,ounce,beer
1.0,cup,coffee
12.0,ounce,tomato paste
14.0,ounce,chicken broth
0.5,cup,brown sugar
3.5,tablespoon,chili powder
1.0,tablespoon,cumin
1.0,tablespoon,baking cocoa
1.0,teaspoon,oregano
1.0,teaspoon,cayenne pepper
1.0,teaspoon,coriander
1.0,teaspoon,salt
60.0,ounce,red kidney bean
4.0,whole,chile pepper

Recipe:
Chili I Recipe - Allrecipes.com
2.0,tablespoon,vegetable oil
1.0,pound,ground beef
1.0,cup,white onion
2.0,clove,garlic
30.0,ounce,red kidney bean
28.0,ounce,crushed tomato
2.0,tablespoon,chili powder
1.0,tablespoon,white vinegar
1.0,dash,salt
1.0,dash,pepper

Recipe:
Chili II Recipe - Allrecipes.com
2.0,pound,ground beef
1.0,whole,white onion
32.0,ounce,chili bean
15.0,ounce,tomato puree
10.0,ounce,chile pepper
14.5,ounce,diced tomato
1.0,ounce,vegetable juice
4.0,ounce,green chile
1.25,ounce,italian seasoning

Recipe:
Chili II Recipe - Allrecipes.com
2.0,tablespoon,olive oil
2.0,pound,ground beef
1.0,whole,white onion
6.0,clove,garlic
1.5,cup,stock
0.5,cup,red wine
2.0,tablespoon,balsamic vinegar
28.0,ounce,stewed tomato
7.0,whole,roma tomato
2.0,tablespoon,tomato paste
15.0,ounce,black bean
0.25,teaspoon,cayenne pepper
1.0,tablespoon,chili powder
2.0,teaspoon,salt
1.0,dash,pepper
1.0,pinch,oregano
1.0,pinch,sage
1.0,pinch,white sugar
1.0,leaf,bay leaf

Recipe:
Chili III Recipe - Allrecipes.com
1.0,pound,ground beef
1.0,whole,white onion
2.0,cup,tomato puree
15.0,ounce,red kidney bean
4.0,whole,potato
2.5,tablespoon,chili powder
2.0,teaspoon,salt
2.0,cup,water

Recipe:
Chili in a Bread Bowl Recipe - Allrecipes.com
1.0,pound,ground beef
1.0,cup,white onion
16.0,ounce,red kidney bean
15.0,ounce,tomato puree
14.5,ounce,diced tomato
1.0,tablespoon,chili powder
0.5,teaspoon,garlic powder
1.0,tablespoon,cornmeal
0.67,cup,water
0.25,cup,butter
1.0,cup,flour
0.25,cup,parmesan cheese
2.0,teaspoon,baking powder
4.0,whole,egg

Recipe:
Chili IV Recipe - Allrecipes.com
1.5,pound,ground beef
1.0,tablespoon,vegetable oil
0.5,teaspoon,salt
10.5,ounce,onion soup
1.0,tablespoon,chili powder
2.0,teaspoon,cumin
0.5,teaspoon,pepper
6.0,ounce,tomato paste
8.0,ounce,tomato puree
30.0,ounce,red kidney bean
2.0,teaspoon,baking cocoa
1.0,cup,carbonated

Recipe:
Chili Joe's for Kids Recipe - Allrecipes.com
2.0,tablespoon,olive oil
0.5,whole,white onion
0.5,whole,red bell pepper
1.5,pound,ground beef
1.0,tablespoon,chili powder
12.0,ounce,roma tomato
1.5,cup,water
15.0,ounce,red kidney bean

Recipe:
Chili Rick's Recipe - Allrecipes.com
58.0,ounce,tomato puree
56.0,ounce,diced tomato
2.0,cup,white onion
1.0,tablespoon,italian seasoning
1.0,pound,bacon
2.0,pound,pork sausage
3.0,pound,ground beef
32.0,ounce,barbeque sauce
0.5,cup,chili powder
61.0,ounce,red kidney bean
2.0,ounce,baking chocolate

Recipe:
